Site Name,Measure Names,Date Time,Measure Values
Confluence,"fChl, water, in situ, ug/l",7/8/2024 10:00:00 PM,1.045
Confluence,"fChl, water, in situ, ug/l",7/8/2024 9:45:00 PM,1.06
Confluence,"fChl, water, in situ, ug/l",7/8/2024 9:30:00 PM,1.025
Confluence,"fChl, water, in situ, ug/l",7/8/2024 9:15:00 PM,1.09
Confluence,"fChl, water, in situ, ug/l",7/8/2024 9:00:00 PM,1.06
Confluence,"fChl, water, in situ, ug/l",7/8/2024 8:45:00 PM,1.02
Confluence,"fChl, water, in situ, ug/l",7/8/2024 8:30:00 PM,1.115
Confluence,"fChl, water, in situ, ug/l",7/8/2024 8:15:00 PM,1.145
Confluence,"fChl, water, in situ, ug/l",7/8/2024 8:00:00 PM,1.27
Confluence,"fChl, water, in situ, ug/l",7/8/2024 7:45:00 PM,1.27
Confluence,"fChl, water, in situ, ug/l",7/8/2024 7:30:00 PM,1.165
Confluence,"fChl, water, in situ, ug/l",7/8/2024 7:15:00 PM,1.27
Confluence,"fChl, water, in situ, ug/l",7/8/2024 7:00:00 PM,1.355
Confluence,"fChl, water, in situ, ug/l",7/8/2024 6:45:00 PM,1.32
Confluence,"fChl, water, in situ, ug/l",7/8/2024 6:30:00 PM,1.185
Confluence,"fChl, water, in situ, ug/l",7/8/2024 6:15:00 PM,1.295
Confluence,"fChl, water, in situ, ug/l",7/8/2024 6:00:00 PM,1.145
Confluence,"fChl, water, in situ, ug/l",7/8/2024 5:45:00 PM,1.26
Confluence,"fChl, water, in situ, ug/l",7/8/2024 5:30:00 PM,1.095
Confluence,"fChl, water, in situ, ug/l",7/8/2024 5:15:00 PM,1.01
Confluence,"fChl, water, in situ, ug/l",7/8/2024 5:00:00 PM,1.11
Confluence,"fChl, water, in situ, ug/l",7/8/2024 4:45:00 PM,0.91
Confluence,"fChl, water, in situ, ug/l",7/8/2024 4:30:00 PM,0.96
Confluence,"fChl, water, in situ, ug/l",7/8/2024 4:15:00 PM,1.04
Confluence,"fChl, water, in situ, ug/l",7/8/2024 4:00:00 PM,1.02
Confluence,"fChl, water, in situ, ug/l",7/8/2024 3:45:00 PM,0.935
Confluence,"fChl, water, in situ, ug/l",7/8/2024 3:30:00 PM,1.005
Confluence,"fChl, water, in situ, ug/l",7/8/2024 3:15:00 PM,1.11
Confluence,"fChl, water, in situ, ug/l",7/8/2024 3:00:00 PM,1.05
Confluence,"fChl, water, in situ, ug/l",7/8/2024 2:45:00 PM,1.015
Confluence,"fChl, water, in situ, ug/l",7/8/2024 2:30:00 PM,1.1
Confluence,"fChl, water, in situ, ug/l",7/8/2024 2:15:00 PM,1.055
Confluence,"fChl, water, in situ, ug/l",7/8/2024 2:00:00 PM,1.09
Confluence,"fChl, water, in situ, ug/l",7/8/2024 1:45:00 PM,1.07
Confluence,"fChl, water, in situ, ug/l",7/8/2024 1:30:00 PM,1.005
Confluence,"fChl, water, in situ, ug/l",7/8/2024 1:15:00 PM,0.97
Confluence,"fChl, water, in situ, ug/l",7/8/2024 1:00:00 PM,0.95
Confluence,"fChl, water, in situ, ug/l",7/8/2024 12:45:00 PM,0.86
Confluence,"fChl, water, in situ, ug/l",7/8/2024 12:30:00 PM,0.99
Confluence,"fChl, water, in situ, ug/l",7/8/2024 12:15:00 PM,0.86
Confluence,"fChl, water, in situ, ug/l",7/8/2024 12:00:00 PM,0.825
Confluence,"fChl, water, in situ, ug/l",7/8/2024 11:45:00 AM,0.855
Confluence,"fChl, water, in situ, ug/l",7/8/2024 11:30:00 AM,0.92
Confluence,"fChl, water, in situ, ug/l",7/8/2024 11:15:00 AM,0.88
Confluence,"fChl, water, in situ, ug/l",7/8/2024 11:00:00 AM,0.91
Confluence,"fChl, water, in situ, ug/l",7/8/2024 10:45:00 AM,0.96
Confluence,"fChl, water, in situ, ug/l",7/8/2024 10:30:00 AM,0.895
Confluence,"fChl, water, in situ, ug/l",7/8/2024 10:15:00 AM,0.99
Confluence,"fChl, water, in situ, ug/l",7/8/2024 10:00:00 AM,0.91
Confluence,"fChl, water, in situ, ug/l",7/8/2024 9:45:00 AM,1.08
Confluence,"fChl, water, in situ, ug/l",7/8/2024 9:30:00 AM,1.125
Confluence,"fChl, water, in situ, ug/l",7/8/2024 9:15:00 AM,1.09
Confluence,"fChl, water, in situ, ug/l",7/8/2024 9:00:00 AM,1.02
Confluence,"fChl, water, in situ, ug/l",7/8/2024 8:45:00 AM,1.025
Confluence,"fChl, water, in situ, ug/l",7/8/2024 8:30:00 AM,0.96
Confluence,"fChl, water, in situ, ug/l",7/8/2024 8:15:00 AM,1.07
Confluence,"fChl, water, in situ, ug/l",7/8/2024 8:00:00 AM,1.04
Confluence,"fChl, water, in situ, ug/l",7/8/2024 7:45:00 AM,1.05
Confluence,"fChl, water, in situ, ug/l",7/8/2024 7:30:00 AM,1.16
Confluence,"fChl, water, in situ, ug/l",7/8/2024 7:15:00 AM,1.19
Confluence,"fChl, water, in situ, ug/l",7/8/2024 7:00:00 AM,1.195
Confluence,"fChl, water, in situ, ug/l",7/8/2024 6:45:00 AM,1.195
Confluence,"fChl, water, in situ, ug/l",7/8/2024 6:30:00 AM,1.18
Confluence,"fChl, water, in situ, ug/l",7/8/2024 6:15:00 AM,1.12
Confluence,"fChl, water, in situ, ug/l",7/8/2024 6:00:00 AM,1.185
Confluence,"fChl, water, in situ, ug/l",7/8/2024 5:45:00 AM,1.22
Confluence,"fChl, water, in situ, ug/l",7/8/2024 5:30:00 AM,1.255
Confluence,"fChl, water, in situ, ug/l",7/8/2024 5:15:00 AM,1.245
Confluence,"fChl, water, in situ, ug/l",7/8/2024 5:00:00 AM,1.435
Confluence,"fChl, water, in situ, ug/l",7/8/2024 4:45:00 AM,1.34
Confluence,"fChl, water, in situ, ug/l",7/8/2024 4:30:00 AM,1.27
Confluence,"fChl, water, in situ, ug/l",7/8/2024 4:15:00 AM,1.135
Confluence,"fChl, water, in situ, ug/l",7/8/2024 4:00:00 AM,1.175
Confluence,"fChl, water, in situ, ug/l",7/8/2024 3:45:00 AM,1.22
Confluence,"fChl, water, in situ, ug/l",7/8/2024 3:30:00 AM,1.19
Confluence,"fChl, water, in situ, ug/l",7/8/2024 3:15:00 AM,1.38
Confluence,"fChl, water, in situ, ug/l",7/8/2024 3:00:00 AM,1.28
Confluence,"fChl, water, in situ, ug/l",7/8/2024 2:45:00 AM,1.25
Confluence,"fChl, water, in situ, ug/l",7/8/2024 2:30:00 AM,1.17
Confluence,"fChl, water, in situ, ug/l",7/8/2024 2:15:00 AM,1.115
Confluence,"fChl, water, in situ, ug/l",7/8/2024 2:00:00 AM,1.065
Confluence,"fChl, water, in situ, ug/l",7/8/2024 1:45:00 AM,1.07
Confluence,"fChl, water, in situ, ug/l",7/8/2024 1:30:00 AM,1.03
Confluence,"fChl, water, in situ, ug/l",7/8/2024 1:15:00 AM,0.96
Confluence,"fChl, water, in situ, ug/l",7/8/2024 1:00:00 AM,0.975
Confluence,"fChl, water, in situ, ug/l",7/8/2024 12:45:00 AM,0.91
Confluence,"fChl, water, in situ, ug/l",7/8/2024 12:30:00 AM,0.94
Confluence,"fChl, water, in situ, ug/l",7/8/2024 12:15:00 AM,0.9
Confluence,"fChl, water, in situ, ug/l",7/8/2024 12:00:00 AM,1.02
Confluence,"fChl, water, in situ, ug/l",7/7/2024 11:45:00 PM,1.05
Confluence,"fChl, water, in situ, ug/l",7/7/2024 11:30:00 PM,1.05
Confluence,"fChl, water, in situ, ug/l",7/7/2024 11:15:00 PM,1.01
Confluence,"fChl, water, in situ, ug/l",7/7/2024 11:00:00 PM,1.01
Confluence,"fChl, water, in situ, ug/l",7/7/2024 10:45:00 PM,1.06
Confluence,"fChl, water, in situ, ug/l",7/7/2024 10:30:00 PM,1.2
Confluence,"fChl, water, in situ, ug/l",7/7/2024 10:15:00 PM,1.13
Confluence,"fChl, water, in situ, ug/l",7/7/2024 10:00:00 PM,1.12
Confluence,"fChl, water, in situ, ug/l",7/7/2024 9:45:00 PM,1.195
Confluence,"fChl, water, in situ, ug/l",7/7/2024 9:30:00 PM,1.17
Confluence,"fChl, water, in situ, ug/l",7/7/2024 9:15:00 PM,1.235
Confluence,"fChl, water, in situ, ug/l",7/7/2024 9:00:00 PM,1.16
Confluence,"fChl, water, in situ, ug/l",7/7/2024 8:45:00 PM,1.125
Confluence,"fChl, water, in situ, ug/l",7/7/2024 8:30:00 PM,1.12
Confluence,"fChl, water, in situ, ug/l",7/7/2024 8:15:00 PM,1.075
Confluence,"fChl, water, in situ, ug/l",7/7/2024 8:00:00 PM,1.11
Confluence,"fChl, water, in situ, ug/l",7/7/2024 7:45:00 PM,1.22
Confluence,"fChl, water, in situ, ug/l",7/7/2024 7:30:00 PM,1.1
Confluence,"fChl, water, in situ, ug/l",7/7/2024 7:15:00 PM,1.15
Confluence,"fChl, water, in situ, ug/l",7/7/2024 7:00:00 PM,1.16
Confluence,"fChl, water, in situ, ug/l",7/7/2024 6:45:00 PM,1.315
Confluence,"fChl, water, in situ, ug/l",7/7/2024 6:30:00 PM,1.32
Confluence,"fChl, water, in situ, ug/l",7/7/2024 6:15:00 PM,1.44
Confluence,"fChl, water, in situ, ug/l",7/7/2024 6:00:00 PM,1.44
Confluence,"fChl, water, in situ, ug/l",7/7/2024 5:45:00 PM,1.34
Confluence,"fChl, water, in situ, ug/l",7/7/2024 5:30:00 PM,1.32
Confluence,"fChl, water, in situ, ug/l",7/7/2024 5:15:00 PM,1.26
Confluence,"fChl, water, in situ, ug/l",7/7/2024 5:00:00 PM,1.145
Confluence,"fChl, water, in situ, ug/l",7/7/2024 4:45:00 PM,1.03
Confluence,"fChl, water, in situ, ug/l",7/7/2024 4:30:00 PM,1.045
Confluence,"fChl, water, in situ, ug/l",7/7/2024 4:15:00 PM,0.975
Confluence,"fChl, water, in situ, ug/l",7/7/2024 4:00:00 PM,1.035
Confluence,"fChl, water, in situ, ug/l",7/7/2024 3:45:00 PM,1.11
Confluence,"fChl, water, in situ, ug/l",7/7/2024 3:30:00 PM,1.04
Confluence,"fChl, water, in situ, ug/l",7/7/2024 3:15:00 PM,0.94
Confluence,"fChl, water, in situ, ug/l",7/7/2024 3:00:00 PM,1.05
Confluence,"fChl, water, in situ, ug/l",7/7/2024 2:45:00 PM,1.015
Confluence,"fChl, water, in situ, ug/l",7/7/2024 2:30:00 PM,1.085
Confluence,"fChl, water, in situ, ug/l",7/7/2024 2:15:00 PM,1.03
Confluence,"fChl, water, in situ, ug/l",7/7/2024 2:00:00 PM,1.045
Confluence,"fChl, water, in situ, ug/l",7/7/2024 1:45:00 PM,3.015
Confluence,"fChl, water, in situ, ug/l",7/7/2024 1:30:00 PM,1.085
Confluence,"fChl, water, in situ, ug/l",7/7/2024 1:15:00 PM,1.07
Confluence,"fChl, water, in situ, ug/l",7/7/2024 1:00:00 PM,0.99
Confluence,"fChl, water, in situ, ug/l",7/7/2024 12:45:00 PM,0.955
Confluence,"fChl, water, in situ, ug/l",7/7/2024 12:30:00 PM,0.96
Confluence,"fChl, water, in situ, ug/l",7/7/2024 12:15:00 PM,0.89
Confluence,"fChl, water, in situ, ug/l",7/7/2024 12:00:00 PM,0.91
Confluence,"fChl, water, in situ, ug/l",7/7/2024 11:45:00 AM,0.86
Confluence,"fChl, water, in situ, ug/l",7/7/2024 11:30:00 AM,0.89
Confluence,"fChl, water, in situ, ug/l",7/7/2024 11:15:00 AM,0.885
Confluence,"fChl, water, in situ, ug/l",7/7/2024 11:00:00 AM,0.88
Confluence,"fChl, water, in situ, ug/l",7/7/2024 10:45:00 AM,0.87
Confluence,"fChl, water, in situ, ug/l",7/7/2024 10:30:00 AM,0.915
Confluence,"fChl, water, in situ, ug/l",7/7/2024 10:15:00 AM,0.885
Confluence,"fChl, water, in situ, ug/l",7/7/2024 10:00:00 AM,0.875
Confluence,"fChl, water, in situ, ug/l",7/7/2024 9:45:00 AM,1
Confluence,"fChl, water, in situ, ug/l",7/7/2024 9:30:00 AM,1.02
Confluence,"fChl, water, in situ, ug/l",7/7/2024 9:15:00 AM,0.995
Confluence,"fChl, water, in situ, ug/l",7/7/2024 9:00:00 AM,1.03
Confluence,"fChl, water, in situ, ug/l",7/7/2024 8:45:00 AM,1.05
Confluence,"fChl, water, in situ, ug/l",7/7/2024 8:30:00 AM,1.02
Confluence,"fChl, water, in situ, ug/l",7/7/2024 8:15:00 AM,1.065
Confluence,"fChl, water, in situ, ug/l",7/7/2024 8:00:00 AM,1
Confluence,"fChl, water, in situ, ug/l",7/7/2024 7:45:00 AM,0.98
Confluence,"fChl, water, in situ, ug/l",7/7/2024 7:30:00 AM,1.13
Confluence,"fChl, water, in situ, ug/l",7/7/2024 7:15:00 AM,1.115
Confluence,"fChl, water, in situ, ug/l",7/7/2024 7:00:00 AM,1.23
Confluence,"fChl, water, in situ, ug/l",7/7/2024 6:45:00 AM,1.275
Confluence,"fChl, water, in situ, ug/l",7/7/2024 6:30:00 AM,1.205
Confluence,"fChl, water, in situ, ug/l",7/7/2024 6:15:00 AM,1.22
Confluence,"fChl, water, in situ, ug/l",7/7/2024 6:00:00 AM,1.26
Confluence,"fChl, water, in situ, ug/l",7/7/2024 5:45:00 AM,1.365
Confluence,"fChl, water, in situ, ug/l",7/7/2024 5:30:00 AM,1.37
Confluence,"fChl, water, in situ, ug/l",7/7/2024 5:15:00 AM,1.4
Confluence,"fChl, water, in situ, ug/l",7/7/2024 5:00:00 AM,1.44
Confluence,"fChl, water, in situ, ug/l",7/7/2024 4:45:00 AM,1.39
Confluence,"fChl, water, in situ, ug/l",7/7/2024 4:30:00 AM,1.295
Confluence,"fChl, water, in situ, ug/l",7/7/2024 4:15:00 AM,1.27
Confluence,"fChl, water, in situ, ug/l",7/7/2024 4:00:00 AM,1.19
Confluence,"fChl, water, in situ, ug/l",7/7/2024 3:45:00 AM,1.19
Confluence,"fChl, water, in situ, ug/l",7/7/2024 3:30:00 AM,1.23
Confluence,"fChl, water, in situ, ug/l",7/7/2024 3:15:00 AM,1.245
Confluence,"fChl, water, in situ, ug/l",7/7/2024 3:00:00 AM,1.225
Confluence,"fChl, water, in situ, ug/l",7/7/2024 2:45:00 AM,1.14
Confluence,"fChl, water, in situ, ug/l",7/7/2024 2:30:00 AM,1.22
Confluence,"fChl, water, in situ, ug/l",7/7/2024 2:15:00 AM,1.18
Confluence,"fChl, water, in situ, ug/l",7/7/2024 2:00:00 AM,1.225
Confluence,"fChl, water, in situ, ug/l",7/7/2024 1:45:00 AM,1.125
Confluence,"fChl, water, in situ, ug/l",7/7/2024 1:30:00 AM,1.035
Confluence,"fChl, water, in situ, ug/l",7/7/2024 1:15:00 AM,1.07
Confluence,"fChl, water, in situ, ug/l",7/7/2024 1:00:00 AM,1.005
Confluence,"fChl, water, in situ, ug/l",7/7/2024 12:45:00 AM,0.955
Confluence,"fChl, water, in situ, ug/l",7/7/2024 12:30:00 AM,1.01
Confluence,"fChl, water, in situ, ug/l",7/7/2024 12:15:00 AM,0.98
Confluence,"fChl, water, in situ, ug/l",7/7/2024 12:00:00 AM,0.98
Confluence,"fChl, water, in situ, ug/l",7/6/2024 11:45:00 PM,1.01
Confluence,"fChl, water, in situ, ug/l",7/6/2024 11:30:00 PM,1.06
Confluence,"fChl, water, in situ, ug/l",7/6/2024 11:15:00 PM,1
Confluence,"fChl, water, in situ, ug/l",7/6/2024 11:00:00 PM,1.055
Confluence,"fChl, water, in situ, ug/l",7/6/2024 10:45:00 PM,0.975
Confluence,"fChl, water, in situ, ug/l",7/6/2024 10:30:00 PM,1.07
Confluence,"fChl, water, in situ, ug/l",7/6/2024 10:15:00 PM,1.04
Confluence,"fChl, water, in situ, ug/l",7/6/2024 10:00:00 PM,1.13
Confluence,"fChl, water, in situ, ug/l",7/6/2024 9:45:00 PM,1.095
Confluence,"fChl, water, in situ, ug/l",7/6/2024 9:30:00 PM,1.175
Confluence,"fChl, water, in situ, ug/l",7/6/2024 9:15:00 PM,1.205
Confluence,"fChl, water, in situ, ug/l",7/6/2024 9:00:00 PM,1.095
Confluence,"fChl, water, in situ, ug/l",7/6/2024 8:45:00 PM,0.9
Confluence,"fChl, water, in situ, ug/l",7/6/2024 8:30:00 PM,0.95
Confluence,"fChl, water, in situ, ug/l",7/6/2024 8:15:00 PM,1.05
Confluence,"fChl, water, in situ, ug/l",7/6/2024 8:00:00 PM,1.14
Confluence,"fChl, water, in situ, ug/l",7/6/2024 7:45:00 PM,0.99
Confluence,"fChl, water, in situ, ug/l",7/6/2024 7:30:00 PM,0.955
Confluence,"fChl, water, in situ, ug/l",7/6/2024 7:15:00 PM,0.92
Confluence,"fChl, water, in situ, ug/l",7/6/2024 7:00:00 PM,1.02
Confluence,"fChl, water, in situ, ug/l",7/6/2024 6:45:00 PM,1.095
Confluence,"fChl, water, in situ, ug/l",7/6/2024 6:30:00 PM,1
Confluence,"fChl, water, in situ, ug/l",7/6/2024 6:15:00 PM,1.09
Confluence,"fChl, water, in situ, ug/l",7/6/2024 6:00:00 PM,0.915
Confluence,"fChl, water, in situ, ug/l",7/6/2024 5:45:00 PM,1.095
Confluence,"fChl, water, in situ, ug/l",7/6/2024 5:30:00 PM,1.14
Confluence,"fChl, water, in situ, ug/l",7/6/2024 5:15:00 PM,1.18
Confluence,"fChl, water, in situ, ug/l",7/6/2024 5:00:00 PM,1.23
Confluence,"fChl, water, in situ, ug/l",7/6/2024 4:45:00 PM,1.115
Confluence,"fChl, water, in situ, ug/l",7/6/2024 4:30:00 PM,1.06
Confluence,"fChl, water, in situ, ug/l",7/6/2024 4:15:00 PM,1.08
Confluence,"fChl, water, in situ, ug/l",7/6/2024 4:00:00 PM,1.01
Confluence,"fChl, water, in situ, ug/l",7/6/2024 3:45:00 PM,0.955
Confluence,"fChl, water, in situ, ug/l",7/6/2024 3:30:00 PM,1.125
Confluence,"fChl, water, in situ, ug/l",7/6/2024 3:15:00 PM,0.97
Confluence,"fChl, water, in situ, ug/l",7/6/2024 3:00:00 PM,0.96
Confluence,"fChl, water, in situ, ug/l",7/6/2024 2:45:00 PM,0.99
Confluence,"fChl, water, in situ, ug/l",7/6/2024 2:30:00 PM,1.12
Confluence,"fChl, water, in situ, ug/l",7/6/2024 2:15:00 PM,1.16
Confluence,"fChl, water, in situ, ug/l",7/6/2024 2:00:00 PM,1.165
Confluence,"fChl, water, in situ, ug/l",7/6/2024 1:45:00 PM,1.08
Confluence,"fChl, water, in situ, ug/l",7/6/2024 1:30:00 PM,1.205
Confluence,"fChl, water, in situ, ug/l",7/6/2024 1:15:00 PM,1.085
Confluence,"fChl, water, in situ, ug/l",7/6/2024 1:00:00 PM,1.085
Confluence,"fChl, water, in situ, ug/l",7/6/2024 12:45:00 PM,1.13
Confluence,"fChl, water, in situ, ug/l",7/6/2024 12:30:00 PM,1.085
Confluence,"fChl, water, in situ, ug/l",7/6/2024 12:15:00 PM,0.995
Confluence,"fChl, water, in situ, ug/l",7/6/2024 12:00:00 PM,0.99
Confluence,"fChl, water, in situ, ug/l",7/6/2024 11:45:00 AM,0.84
Confluence,"fChl, water, in situ, ug/l",7/6/2024 11:30:00 AM,0.88
Confluence,"fChl, water, in situ, ug/l",7/6/2024 11:15:00 AM,0.875
Confluence,"fChl, water, in situ, ug/l",7/6/2024 11:00:00 AM,0.805
Confluence,"fChl, water, in situ, ug/l",7/6/2024 10:45:00 AM,0.795
Confluence,"fChl, water, in situ, ug/l",7/6/2024 10:30:00 AM,0.82
Confluence,"fChl, water, in situ, ug/l",7/6/2024 10:15:00 AM,0.86
Confluence,"fChl, water, in situ, ug/l",7/6/2024 10:00:00 AM,0.87
Confluence,"fChl, water, in situ, ug/l",7/6/2024 9:45:00 AM,0.945
Confluence,"fChl, water, in situ, ug/l",7/6/2024 9:30:00 AM,0.91
Confluence,"fChl, water, in situ, ug/l",7/6/2024 9:15:00 AM,0.95
Confluence,"fChl, water, in situ, ug/l",7/6/2024 9:00:00 AM,1.045
Confluence,"fChl, water, in situ, ug/l",7/6/2024 8:45:00 AM,1
Confluence,"fChl, water, in situ, ug/l",7/6/2024 8:30:00 AM,1.005
Confluence,"fChl, water, in situ, ug/l",7/6/2024 8:15:00 AM,1.06
Confluence,"fChl, water, in situ, ug/l",7/6/2024 8:00:00 AM,1.075
Confluence,"fChl, water, in situ, ug/l",7/6/2024 7:45:00 AM,0.97
Confluence,"fChl, water, in situ, ug/l",7/6/2024 7:30:00 AM,0.97
Confluence,"fChl, water, in situ, ug/l",7/6/2024 7:15:00 AM,0.98
Confluence,"fChl, water, in situ, ug/l",7/6/2024 7:00:00 AM,1.04
Confluence,"fChl, water, in situ, ug/l",7/6/2024 6:45:00 AM,1.26
Confluence,"fChl, water, in situ, ug/l",7/6/2024 6:30:00 AM,1.3
Confluence,"fChl, water, in situ, ug/l",7/6/2024 6:15:00 AM,1.355
Confluence,"fChl, water, in situ, ug/l",7/6/2024 6:00:00 AM,1.41
Confluence,"fChl, water, in situ, ug/l",7/6/2024 5:45:00 AM,1.34
Confluence,"fChl, water, in situ, ug/l",7/6/2024 5:30:00 AM,1.305
Confluence,"fChl, water, in situ, ug/l",7/6/2024 5:15:00 AM,1.63
Confluence,"fChl, water, in situ, ug/l",7/6/2024 5:00:00 AM,1.53
Confluence,"fChl, water, in situ, ug/l",7/6/2024 4:45:00 AM,1.505
Confluence,"fChl, water, in situ, ug/l",7/6/2024 4:30:00 AM,1.705
Confluence,"fChl, water, in situ, ug/l",7/6/2024 4:15:00 AM,1.85
Confluence,"fChl, water, in situ, ug/l",7/6/2024 4:00:00 AM,1.85
Confluence,"fChl, water, in situ, ug/l",7/6/2024 3:45:00 AM,1.65
Confluence,"fChl, water, in situ, ug/l",7/6/2024 3:30:00 AM,1.695
Confluence,"fChl, water, in situ, ug/l",7/6/2024 3:15:00 AM,1.78
Confluence,"fChl, water, in situ, ug/l",7/6/2024 3:00:00 AM,1.775
Confluence,"fChl, water, in situ, ug/l",7/6/2024 2:45:00 AM,1.53
Confluence,"fChl, water, in situ, ug/l",7/6/2024 2:30:00 AM,1.475
Confluence,"fChl, water, in situ, ug/l",7/6/2024 2:15:00 AM,1.53
Confluence,"fChl, water, in situ, ug/l",7/6/2024 2:00:00 AM,1.34
Confluence,"fChl, water, in situ, ug/l",7/6/2024 1:45:00 AM,1.24
Confluence,"fChl, water, in situ, ug/l",7/6/2024 1:30:00 AM,1.355
Confluence,"fChl, water, in situ, ug/l",7/6/2024 1:15:00 AM,1.405
Confluence,"fChl, water, in situ, ug/l",7/6/2024 1:00:00 AM,1.375
Confluence,"fChl, water, in situ, ug/l",7/6/2024 12:45:00 AM,1.18
Confluence,"fChl, water, in situ, ug/l",7/6/2024 12:30:00 AM,1.09
Confluence,"fChl, water, in situ, ug/l",7/6/2024 12:15:00 AM,1.155
Confluence,"fChl, water, in situ, ug/l",7/6/2024 12:00:00 AM,1.14
Confluence,"fChl, water, in situ, ug/l",7/5/2024 11:45:00 PM,1.06
Confluence,"fChl, water, in situ, ug/l",7/5/2024 11:30:00 PM,1.05
Confluence,"fChl, water, in situ, ug/l",7/5/2024 11:15:00 PM,1.095
Confluence,"fChl, water, in situ, ug/l",7/5/2024 11:00:00 PM,1.03
Confluence,"fChl, water, in situ, ug/l",7/5/2024 10:45:00 PM,0.99
Confluence,"fChl, water, in situ, ug/l",7/5/2024 10:30:00 PM,1.015
Confluence,"fChl, water, in situ, ug/l",7/5/2024 10:15:00 PM,1.1
Confluence,"fChl, water, in situ, ug/l",7/5/2024 10:00:00 PM,1.065
Confluence,"fChl, water, in situ, ug/l",7/5/2024 9:45:00 PM,0.91
Confluence,"fChl, water, in situ, ug/l",7/5/2024 9:30:00 PM,1
Confluence,"fChl, water, in situ, ug/l",7/5/2024 9:15:00 PM,1.14
Confluence,"fChl, water, in situ, ug/l",7/5/2024 9:00:00 PM,1.07
Confluence,"fChl, water, in situ, ug/l",7/5/2024 8:45:00 PM,1.055
Confluence,"fChl, water, in situ, ug/l",7/5/2024 8:30:00 PM,0.98
Confluence,"fChl, water, in situ, ug/l",7/5/2024 8:15:00 PM,0.945
Confluence,"fChl, water, in situ, ug/l",7/5/2024 8:00:00 PM,0.89
Confluence,"fChl, water, in situ, ug/l",7/5/2024 7:45:00 PM,1.11
Confluence,"fChl, water, in situ, ug/l",7/5/2024 7:30:00 PM,1.17
Confluence,"fChl, water, in situ, ug/l",7/5/2024 7:15:00 PM,1.38
Confluence,"fChl, water, in situ, ug/l",7/5/2024 7:00:00 PM,1.3
Confluence,"fChl, water, in situ, ug/l",7/5/2024 6:45:00 PM,1
Confluence,"fChl, water, in situ, ug/l",7/5/2024 6:30:00 PM,1.085
Confluence,"fChl, water, in situ, ug/l",7/5/2024 6:15:00 PM,1.03
Confluence,"fChl, water, in situ, ug/l",7/5/2024 6:00:00 PM,1.195
Confluence,"fChl, water, in situ, ug/l",7/5/2024 5:45:00 PM,1.13
Confluence,"fChl, water, in situ, ug/l",7/5/2024 5:30:00 PM,1.08
Confluence,"fChl, water, in situ, ug/l",7/5/2024 5:15:00 PM,1.125
Confluence,"fChl, water, in situ, ug/l",7/5/2024 5:00:00 PM,1.3
Confluence,"fChl, water, in situ, ug/l",7/5/2024 4:45:00 PM,1.19
Confluence,"fChl, water, in situ, ug/l",7/5/2024 4:30:00 PM,1.26
Confluence,"fChl, water, in situ, ug/l",7/5/2024 4:15:00 PM,1.15
Confluence,"fChl, water, in situ, ug/l",7/5/2024 4:00:00 PM,1.135
Confluence,"fChl, water, in situ, ug/l",7/5/2024 3:45:00 PM,1.145
Confluence,"fChl, water, in situ, ug/l",7/5/2024 3:30:00 PM,1.065
Confluence,"fChl, water, in situ, ug/l",7/5/2024 3:15:00 PM,1.01
Confluence,"fChl, water, in situ, ug/l",7/5/2024 3:00:00 PM,0.92
Confluence,"fChl, water, in situ, ug/l",7/5/2024 2:45:00 PM,0.94
Confluence,"fChl, water, in situ, ug/l",7/5/2024 2:30:00 PM,1.01
Confluence,"fChl, water, in situ, ug/l",7/5/2024 2:15:00 PM,0.88
Confluence,"fChl, water, in situ, ug/l",7/5/2024 2:00:00 PM,0.92
Confluence,"fChl, water, in situ, ug/l",7/5/2024 1:45:00 PM,1.09
Confluence,"fChl, water, in situ, ug/l",7/5/2024 1:30:00 PM,0.935
Confluence,"fChl, water, in situ, ug/l",7/5/2024 1:15:00 PM,1.04
Confluence,"fChl, water, in situ, ug/l",7/5/2024 1:00:00 PM,1.03
Confluence,"fChl, water, in situ, ug/l",7/5/2024 12:45:00 PM,3.065
Confluence,"fChl, water, in situ, ug/l",7/5/2024 12:30:00 PM,0.96
Confluence,"fChl, water, in situ, ug/l",7/5/2024 12:15:00 PM,1.03
Confluence,"fChl, water, in situ, ug/l",7/5/2024 12:00:00 PM,0.98
Confluence,"fChl, water, in situ, ug/l",7/5/2024 11:45:00 AM,0.995
Confluence,"fChl, water, in situ, ug/l",7/5/2024 11:30:00 AM,0.935
Confluence,"fChl, water, in situ, ug/l",7/5/2024 11:15:00 AM,0.92
Confluence,"fChl, water, in situ, ug/l",7/5/2024 11:00:00 AM,0.94
Confluence,"fChl, water, in situ, ug/l",7/5/2024 10:45:00 AM,0.85
Confluence,"fChl, water, in situ, ug/l",7/5/2024 10:30:00 AM,0.85
Confluence,"fChl, water, in situ, ug/l",7/5/2024 10:15:00 AM,0.83
Confluence,"fChl, water, in situ, ug/l",7/5/2024 10:00:00 AM,0.82
Confluence,"fChl, water, in situ, ug/l",7/5/2024 9:45:00 AM,0.785
Confluence,"fChl, water, in situ, ug/l",7/5/2024 9:30:00 AM,0.795
Confluence,"fChl, water, in situ, ug/l",7/5/2024 9:15:00 AM,0.825
Confluence,"fChl, water, in situ, ug/l",7/5/2024 9:00:00 AM,0.83
